사고다발지FID,사고다발지ID,법정동코드,지점코드,시도시군구명,지점명,발생건수,사상자수,사망자수,중상자수,경상자수,부상신고자수,경도,위도,다발지역폴리곤
6792343,2022051,4111514100,41115003,경기도 수원시 팔달구3,경기도 수원시 팔달구 인계동(나혜석거리 부근),3,3,0,3,0,0,127.0314084,37.2639526,"{""type"":""Polygon"",""coordinates"":[[[127.03230671,37.2639526],[127.03228945,37.26381313],[127.03223833,37.26367901],[127.03215532,37.26355541],[127.0320436,37.26344707],[127.03190747,37.26335816],[127.03175217,37.26329209],[127.03158365,37.26325141],[127.0314084,37.26323767],[127.03123314,37.26325141],[127.03106463,37.26329209],[127.03090932,37.26335816],[127.03077319,37.26344707],[127.03066148,37.26355541],[127.03057846,37.26367901],[127.03052734,37.26381313],[127.03051008,37.2639526],[127.03052734,37.26409208],[127.03057846,37.26422619],[127.03066148,37.2643498],[127.03077319,37.26445813],[127.03090932,37.26454704],[127.03106463,37.26461311],[127.03123314,37.26465379],[127.0314084,37.26466753],[127.03158365,37.26465379],[127.03175217,37.26461311],[127.03190747,37.26454704],[127.0320436,37.26445813],[127.03215532,37.2643498],[127.03223833,37.26422619],[127.03228945,37.26409208],[127.03230671,37.2639526]]]}"
6792390,2022051,4111710100,41117001,경기도 수원시 영통구1,경기도 수원시 영통구 매탄동(주막거리사거리 부근),3,6,0,4,2,0,127.0451043,37.27446219,"{""type"":""Polygon"",""coordinates"":[[[127.04600263,37.27446219],[127.04598537,37.27432274],[127.04593425,37.27418864],[127.04585124,37.27406505],[127.04573952,37.27395673],[127.04560339,37.27386783],[127.04544809,37.27380177],[127.04527957,37.2737611],[127.04510432,37.27374736],[127.04492906,37.2737611],[127.04476055,37.27380177],[127.04460524,37.27386783],[127.04446911,37.27395673],[127.04435739,37.27406505],[127.04427438,37.27418864],[127.04422326,37.27432274],[127.044206,37.27446219],[127.04422326,37.27460165],[127.04427438,37.27473575],[127.04435739,37.27485933],[127.04446911,37.27496765],[127.04460524,37.27505655],[127.04476055,37.27512261],[127.04492906,37.27516328],[127.04510432,37.27517702],[127.04527957,37.27516328],[127.04544809,37.27512261],[127.04560339,37.27505655],[127.04573952,37.27496765],[127.04585124,37.27485933],[127.04593425,37.27473575],[127.04598537,37.27460165],[127.04600263,37.27446219]]]}"
6789535,2022051,4111710700,41117002,경기도 수원시 영통구2,경기도 수원시 영통구 망포동(망포역삼거리 부근),3,8,0,3,5,0,127.0509142,37.24581999,"{""type"":""Polygon"",""coordinates"":[[[127.05181249,37.24581999],[127.05179523,37.24568048],[127.05174411,37.24554633],[127.0516611,37.2454227],[127.05154938,37.24531433],[127.05141326,37.2452254],[127.05125795,37.24515932],[127.05108943,37.24511862],[127.05091418,37.24510488],[127.05073893,37.24511862],[127.05057041,37.24515932],[127.0504151,37.2452254],[127.05027897,37.24531433],[127.05016726,37.2454227],[127.05008424,37.24554633],[127.05003312,37.24568048],[127.05001586,37.24581999],[127.05003312,37.2459595],[127.05008424,37.24609364],[127.05016726,37.24621727],[127.05027897,37.24632564],[127.0504151,37.24641457],[127.05057041,37.24648065],[127.05073893,37.24652134],[127.05091418,37.24653508],[127.05108943,37.24652134],[127.05125795,37.24648065],[127.05141326,37.24641457],[127.05154938,37.24632564],[127.0516611,37.24621727],[127.05174411,37.24609364],[127.05179523,37.2459595],[127.05181249,37.24581999]]]}"
6792406,2022051,4113110700,41131001,경기도 성남시 수정구1,경기도 성남시 수정구 복정동(복정동행정복지센터 부근),3,4,0,3,1,0,127.1260453,37.4658384,"{""type"":""Polygon"",""coordinates"":[[[127.12694359,37.4658384],[127.12692633,37.4656993],[127.12687521,37.46556555],[127.1267922,37.46544228],[127.12668048,37.46533423],[127.12654435,37.46524556],[127.12638905,37.46517967],[127.12622053,37.46513909],[127.12604528,37.46512539],[127.12587002,37.46513909],[127.1257015,37.46517967],[127.1255462,37.46524556],[127.12541007,37.46533423],[127.12529835,37.46544228],[127.12521534,37.46556555],[127.12516422,37.4656993],[127.12514696,37.4658384],[127.12516422,37.46597751],[127.12521534,37.46611126],[127.12529835,37.46623453],[127.12541007,37.46634258],[127.1255462,37.46643125],[127.1257015,37.46649713],[127.12587002,37.46653771],[127.12604528,37.46655141],[127.12622053,37.46653771],[127.12638905,37.46649713],[127.12654435,37.46643125],[127.12668048,37.46634258],[127.1267922,37.46623453],[127.12687521,37.46611126],[127.12692633,37.46597751],[127.12694359,37.4658384]]]}"
6789654,2022051,4113110400,41131002,경기도 성남시 수정구2,경기도 성남시 수정구 단대동(금광시장사거리 부근),3,4,0,3,1,0,127.1598113,37.45097771,"{""type"":""Polygon"",""coordinates"":[[[127.16070959,37.45097771],[127.16069233,37.45083858],[127.16064121,37.4507048],[127.1605582,37.45058151],[127.16044648,37.45047344],[127.16031035,37.45038475],[127.16015504,37.45031885],[127.15998653,37.45027826],[127.15981127,37.45026456],[127.15963602,37.45027826],[127.1594675,37.45031885],[127.1593122,37.45038475],[127.15917607,37.45047344],[127.15906435,37.45058151],[127.15898134,37.4507048],[127.15893022,37.45083858],[127.15891296,37.45097771],[127.15893022,37.45111684],[127.15898134,37.45125062],[127.15906435,37.45137392],[127.15917607,37.45148198],[127.1593122,37.45157067],[127.1594675,37.45163657],[127.15963602,37.45167716],[127.15981127,37.45169086],[127.15998653,37.45167716],[127.16015504,37.45163657],[127.16031035,37.45157067],[127.16044648,37.45148198],[127.1605582,37.45137392],[127.16064121,37.45125062],[127.16069233,37.45111684],[127.16070959,37.45097771]]]}"
6789526,2022051,4113313200,41133001,경기도 성남시 중원구1,경기도 성남시 중원구 중앙동(단대오거리역3번출구 부근),3,15,1,2,12,0,127.1559986,37.44411626,"{""type"":""Polygon"",""coordinates"":[[[127.15689695,37.44411626],[127.15687969,37.44397712],[127.15682857,37.44384333],[127.15674556,37.44372002],[127.15663384,37.44361194],[127.15649771,37.44352324],[127.15634241,37.44345733],[127.15617389,37.44341675],[127.15599864,37.44340304],[127.15582339,37.44341675],[127.15565487,37.44345733],[127.15549956,37.44352324],[127.15536343,37.44361194],[127.15525172,37.44372002],[127.1551687,37.44384333],[127.15511758,37.44397712],[127.15510032,37.44411626],[127.15511758,37.4442554],[127.1551687,37.4443892],[127.15525172,37.4445125],[127.15536343,37.44462058],[127.15549956,37.44470928],[127.15565487,37.44477518],[127.15582339,37.44481577],[127.15599864,37.44482947],[127.15617389,37.44481577],[127.15634241,37.44477518],[127.15649771,37.44470928],[127.15663384,37.44462058],[127.15674556,37.4445125],[127.15682857,37.4443892],[127.15687969,37.4442554],[127.15689695,37.44411626]]]}"
6789527,2022051,4113310100,41133002,경기도 성남시 중원구2,경기도 성남시 중원구 성남동(모란삼거리 부근),3,8,0,4,4,0,127.1289222,37.43285735,"{""type"":""Polygon"",""coordinates"":[[[127.12982053,37.43285735],[127.12980326,37.43271819],[127.12975215,37.43258438],[127.12966913,37.43246105],[127.12955742,37.43235296],[127.12942129,37.43226424],[127.12926598,37.43219833],[127.12909746,37.43215773],[127.12892221,37.43214403],[127.12874696,37.43215773],[127.12857844,37.43219833],[127.12842313,37.43226424],[127.12828701,37.43235296],[127.12817529,37.43246105],[127.12809228,37.43258438],[127.12804116,37.43271819],[127.12802389,37.43285735],[127.12804116,37.43299651],[127.12809228,37.43313033],[127.12817529,37.43325365],[127.12828701,37.43336175],[127.12842313,37.43345046],[127.12857844,37.43351637],[127.12874696,37.43355696],[127.12892221,37.43357067],[127.12909746,37.43355696],[127.12926598,37.43351637],[127.12942129,37.43345046],[127.12955742,37.43336175],[127.12966913,37.43325365],[127.12975215,37.43313033],[127.12980326,37.43299651],[127.12982053,37.43285735]]]}"
6792386,2022051,4113310100,41133003,경기도 성남시 중원구3,경기도 성남시 중원구 성남동(현대쉐르빌입구 부근),3,3,0,3,0,0,127.1318699,37.43106383,"{""type"":""Polygon"",""coordinates"":[[[127.13276817,37.43106383],[127.13275091,37.43092466],[127.13269979,37.43079084],[127.13261678,37.43066751],[127.13250506,37.43055942],[127.13236893,37.4304707],[127.13221363,37.43040478],[127.13204511,37.43036419],[127.13186986,37.43035048],[127.1316946,37.43036419],[127.13152609,37.43040478],[127.13137078,37.4304707],[127.13123465,37.43055942],[127.13112293,37.43066751],[127.13103992,37.43079084],[127.1309888,37.43092466],[127.13097154,37.43106383],[127.1309888,37.43120299],[127.13103992,37.43133681],[127.13112293,37.43146013],[127.13123465,37.43156823],[127.13137078,37.43165694],[127.13152609,37.43172286],[127.1316946,37.43176345],[127.13186986,37.43177716],[127.13204511,37.43176345],[127.13221363,37.43172286],[127.13236893,37.43165694],[127.13250506,37.43156823],[127.13261678,37.43146013],[127.13269979,37.43133681],[127.13275091,37.43120299],[127.13276817,37.43106383]]]}"
6789478,2022051,4113510700,41135001,경기도 성남시 분당구1,경기도 성남시 분당구 야탑동(야탑지구대 부근),5,13,1,5,5,2,127.1272281,37.40977686,"{""type"":""Polygon"",""coordinates"":[[[127.12812643,37.40977686],[127.12810917,37.40963765],[127.12805805,37.4095038],[127.12797503,37.40938043],[127.12786332,37.4092723],[127.12772719,37.40918357],[127.12757188,37.40911763],[127.12740336,37.40907702],[127.12722811,37.40906331],[127.12705286,37.40907702],[127.12688434,37.40911763],[127.12672903,37.40918357],[127.12659291,37.4092723],[127.12648119,37.40938043],[127.12639818,37.4095038],[127.12634706,37.40963765],[127.1263298,37.40977686],[127.12634706,37.40991606],[127.12639818,37.41004992],[127.12648119,37.41017328],[127.12659291,37.4102814],[127.12672903,37.41037014],[127.12688434,37.41043608],[127.12705286,37.41047668],[127.12722811,37.41049039],[127.12740336,37.41047668],[127.12757188,37.41043608],[127.12772719,37.41037014],[127.12786332,37.4102814],[127.12797503,37.41017328],[127.12805805,37.41004992],[127.12810917,37.40991606],[127.12812643,37.40977686]]]}"
6789557,2022051,4113510300,41135002,경기도 성남시 분당구2,경기도 성남시 분당구 정자동(백현사거리 부근),3,11,0,5,6,0,127.1090847,37.3785306,"{""type"":""Polygon"",""coordinates"":[[[127.10998299,37.3785306],[127.10996573,37.37839134],[127.10991461,37.37825743],[127.1098316,37.37813402],[127.10971988,37.37802584],[127.10958375,37.37793707],[127.10942845,37.3778711],[127.10925993,37.37783048],[127.10908468,37.37781676],[127.10890942,37.37783048],[127.10874091,37.3778711],[127.1085856,37.37793707],[127.10844947,37.37802584],[127.10833775,37.37813402],[127.10825474,37.37825743],[127.10820362,37.37839134],[127.10818636,37.3785306],[127.10820362,37.37866987],[127.10825474,37.37880378],[127.10833775,37.37892719],[127.10844947,37.37903536],[127.1085856,37.37912414],[127.10874091,37.3791901],[127.10890942,37.37923072],[127.10908468,37.37924444],[127.10925993,37.37923072],[127.10942845,37.3791901],[127.10958375,37.37912414],[127.10971988,37.37903536],[127.1098316,37.37892719],[127.10991461,37.37880378],[127.10996573,37.37866987],[127.10998299,37.3785306]]]}"
6789586,2022051,4113511100,41135003,경기도 성남시 분당구3,경기도 성남시 분당구 금곡동(금곡동3511 부근),3,8,0,5,3,0,127.1017663,37.35272668,"{""type"":""Polygon"",""coordinates"":[[[127.10266459,37.35272668],[127.10264733,37.35258737],[127.10259621,37.35245341],[127.1025132,37.35232995],[127.10240148,37.35222174],[127.10226536,37.35213294],[127.10211005,37.35206695],[127.10194153,37.35202631],[127.10176628,37.35201259],[127.10159103,37.35202631],[127.10142251,37.35206695],[127.1012672,37.35213294],[127.10113107,37.35222174],[127.10101936,37.35232995],[127.10093634,37.35245341],[127.10088522,37.35258737],[127.10086796,37.35272668],[127.10088522,37.35286599],[127.10093634,37.35299995],[127.10101936,37.3531234],[127.10113107,37.35323161],[127.1012672,37.35332042],[127.10142251,37.3533864],[127.10159103,37.35342704],[127.10176628,37.35344076],[127.10194153,37.35342704],[127.10211005,37.3533864],[127.10226536,37.35332042],[127.10240148,37.35323161],[127.1025132,37.3531234],[127.10259621,37.35299995],[127.10264733,37.35286599],[127.10266459,37.35272668]]]}"
6789576,2022051,4115010100,41150001,경기도 의정부시1,경기도 의정부시 의정부동(경기도교육청제2청사 부근),4,5,0,4,1,0,127.0458809,37.74353182,"{""type"":""Polygon"",""coordinates"":[[[127.04677924,37.74353182],[127.04676198,37.74339324],[127.04671086,37.74325998],[127.04662785,37.74313717],[127.04651613,37.74302952],[127.04638,37.74294118],[127.0462247,37.74287554],[127.04605618,37.74283512],[127.04588093,37.74282147],[127.04570567,37.74283512],[127.04553716,37.74287554],[127.04538185,37.74294118],[127.04524572,37.74302952],[127.045134,37.74313717],[127.04505099,37.74325998],[127.04499987,37.74339324],[127.04498261,37.74353182],[127.04499987,37.7436704],[127.04505099,37.74380366],[127.045134,37.74392647],[127.04524572,37.74403411],[127.04538185,37.74412245],[127.04553716,37.7441881],[127.04570567,37.74422852],[127.04588093,37.74424217],[127.04605618,37.74422852],[127.0462247,37.7441881],[127.04638,37.74412245],[127.04651613,37.74403411],[127.04662785,37.74392647],[127.04671086,37.74380366],[127.04676198,37.7436704],[127.04677924,37.74353182]]]}"
6789494,2022051,4115010100,41150002,경기도 의정부시2,경기도 의정부시 의정부동(의정부역동부교차로 부근),3,5,0,3,2,0,127.0474996,37.7386709,"{""type"":""Polygon"",""coordinates"":[[[127.04839788,37.7386709],[127.04838062,37.73853231],[127.0483295,37.73839905],[127.04824649,37.73827623],[127.04813477,37.73816857],[127.04799865,37.73808023],[127.04784334,37.73801458],[127.04767482,37.73797415],[127.04749957,37.7379605],[127.04732432,37.73797415],[127.0471558,37.73801458],[127.04700049,37.73808023],[127.04686436,37.73816857],[127.04675265,37.73827623],[127.04666963,37.73839905],[127.04661851,37.73853231],[127.04660125,37.7386709],[127.04661851,37.73880949],[127.04666963,37.73894276],[127.04675265,37.73906558],[127.04686436,37.73917323],[127.04700049,37.73926157],[127.0471558,37.73932722],[127.04732432,37.73936765],[127.04749957,37.7393813],[127.04767482,37.73936765],[127.04784334,37.73932722],[127.04799865,37.73926157],[127.04813477,37.73917323],[127.04824649,37.73906558],[127.0483295,37.73894276],[127.04838062,37.73880949],[127.04839788,37.7386709]]]}"
6792428,2022051,4117110100,41171001,경기도 안양시 만안구1,경기도 안양시 만안구 안양동(명학육교 부근),3,8,0,4,4,0,126.9357811,37.38341929,"{""type"":""Polygon"",""coordinates"":[[[126.93667937,37.38341929],[126.93666211,37.38328004],[126.93661099,37.38314614],[126.93652798,37.38302273],[126.93641626,37.38291457],[126.93628013,37.3828258],[126.93612482,37.38275983],[126.93595631,37.38271921],[126.93578105,37.3827055],[126.9356058,37.38271921],[126.93543728,37.38275983],[126.93528198,37.3828258],[126.93514585,37.38291457],[126.93503413,37.38302273],[126.93495112,37.38314614],[126.9349,37.38328004],[126.93488274,37.38341929],[126.9349,37.38355855],[126.93495112,37.38369245],[126.93503413,37.38381586],[126.93514585,37.38392402],[126.93528198,37.38401279],[126.93543728,37.38407875],[126.9356058,37.38411937],[126.93578105,37.38413308],[126.93595631,37.38411937],[126.93612482,37.38407875],[126.93628013,37.38401279],[126.93641626,37.38392402],[126.93652798,37.38381586],[126.93661099,37.38369245],[126.93666211,37.38355855],[126.93667937,37.38341929]]]}"
6789598,2022051,4117110100,41171002,경기도 안양시 만안구2,경기도 안양시 만안구 안양동(벽산사거리 부근),3,6,0,4,0,2,126.9223405,37.39795662,"{""type"":""Polygon"",""coordinates"":[[[126.92323879,37.39795662],[126.92322152,37.39781739],[126.92317041,37.39768351],[126.92308739,37.39756013],[126.92297567,37.39745199],[126.92283955,37.39736323],[126.92268424,37.39729729],[126.92251572,37.39725667],[126.92234047,37.39724296],[126.92216522,37.39725667],[126.9219967,37.39729729],[126.92184139,37.39736323],[126.92170527,37.39745199],[126.92159355,37.39756013],[126.92151053,37.39768351],[126.92145942,37.39781739],[126.92144215,37.39795662],[126.92145942,37.39809585],[126.92151053,37.39822972],[126.92159355,37.3983531],[126.92170527,37.39846125],[126.92184139,37.39855],[126.9219967,37.39861595],[126.92216522,37.39865656],[126.92234047,37.39867027],[126.92251572,37.39865656],[126.92268424,37.39861595],[126.92283955,37.39855],[126.92297567,37.39846125],[126.92308739,37.3983531],[126.92317041,37.39822972],[126.92322152,37.39809585],[126.92323879,37.39795662]]]}"
6789473,2022051,4117110100,41171003,경기도 안양시 만안구3,경기도 안양시 만안구 안양동(안양우체국사거리 부근),3,4,0,3,1,0,126.9253054,37.39436558,"{""type"":""Polygon"",""coordinates"":[[[126.92620368,37.39436558],[126.92618642,37.39422635],[126.9261353,37.39409247],[126.92605229,37.39396908],[126.92594057,37.39386093],[126.92580444,37.39377217],[126.92564914,37.39370622],[126.92548062,37.39366561],[126.92530536,37.39365189],[126.92513011,37.39366561],[126.92496159,37.39370622],[126.92480629,37.39377217],[126.92467016,37.39386093],[126.92455844,37.39396908],[126.92447543,37.39409247],[126.92442431,37.39422635],[126.92440705,37.39436558],[126.92442431,37.39450482],[126.92447543,37.3946387],[126.92455844,37.39476209],[126.92467016,37.39487024],[126.92480629,37.39495899],[126.92496159,37.39502494],[126.92513011,37.39506556],[126.92530536,37.39507927],[126.92548062,37.39506556],[126.92564914,37.39502494],[126.92580444,37.39495899],[126.92594057,37.39487024],[126.92605229,37.39476209],[126.9261353,37.3946387],[126.92618642,37.39450482],[126.92620368,37.39436558]]]}"
